Date,Open,High,Low,Close,Adj Close,Volume
5/12/2021,1330,1330,1314.5,1327,1240.165894,5241898
5/14/2021,1326.849976,1326.849976,1311.300049,1316.400024,1230.259766,4824609
5/17/2021,1320.300049,1334.949951,1320.300049,1329.400024,1242.409058,5017129
5/18/2021,1338,1344.599976,1329.5,1340,1252.315308,5620150
5/19/2021,1342,1357.449951,1333.25,1337,1249.511719,4435878
5/20/2021,1348.400024,1349.099976,1335,1339.300049,1251.661133,4490092
5/21/2021,1347.5,1357.5,1346.349976,1354.5,1265.866455,4969733
5/24/2021,1356.650024,1363,1345.099976,1348.050049,1259.838623,4225371
5/25/2021,1358,1368,1354.449951,1361.599976,1272.501953,4099340
5/26/2021,1367.900024,1400,1362.050049,1397.25,1305.819092,6850024
5/27/2021,1404.199951,1416.25,1391.699951,1402.25,1310.492065,15365391
5/28/2021,1409.75,1414,1396.099976,1405.050049,1313.108887,4261312
5/31/2021,1401.5,1401.5,1383,1393.75,1316.604004,4429904
6/1/2021,1400,1401,1378.650024,1387.199951,1310.416382,4791325
6/2/2021,1380.75,1391.949951,1365,1378.650024,1302.339722,9272276
6/3/2021,1388.099976,1399,1377.050049,1389.650024,1312.730957,5115645
6/4/2021,1393.949951,1396.900024,1377.650024,1385.650024,1308.952271,4194328
6/7/2021,1391,1392,1377.300049,1389.650024,1312.730957,5154576
6/8/2021,1396,1421.75,1395.550049,1412.949951,1334.741211,7360630
6/9/2021,1413.400024,1425,1404.599976,1415.300049,1336.96106,5394317
6/10/2021,1424,1429,1419,1424.300049,1345.462891,3496575
6/11/2021,1430.099976,1451.599976,1429.449951,1446.900024,1366.812012,6140828
6/14/2021,1471,1477,1453.449951,1461.800049,1380.887451,7132294
6/15/2021,1464,1476,1463,1473.900024,1392.317505,5403104
6/16/2021,1472.699951,1489.449951,1467.5,1480.599976,1398.646606,7661710
6/17/2021,1475.099976,1502.650024,1475.099976,1495.300049,1412.533081,7677951
6/18/2021,1509,1515.800049,1487.400024,1503.300049,1420.090332,13533974
6/21/2021,1493,1505.800049,1484.199951,1500.300049,1417.256348,5454052
6/22/2021,1509.699951,1521.449951,1502.099976,1511.849976,1428.16687,6427862
6/23/2021,1525,1525,1498.650024,1503.150024,1419.948608,5529809
6/24/2021,1517,1568.75,1511.199951,1559.199951,1472.895996,10785137
6/25/2021,1572,1578,1543,1574.199951,1487.065674,9780240
6/28/2021,1572.900024,1580.150024,1560.599976,1571.800049,1484.798706,5019178
6/29/2021,1561,1573.650024,1559.199951,1563.050049,1476.532959,5913567
6/30/2021,1572.050049,1591,1572.050049,1580.800049,1493.300537,6058722
7/1/2021,1576.849976,1576.849976,1559.050049,1560.400024,1474.029663,4814317
7/2/2021,1558.949951,1569.449951,1542.599976,1567.800049,1481.02002,5166064
7/5/2021,1569.150024,1585,1561.050049,1578.949951,1491.552734,4058338
7/6/2021,1573.699951,1586.75,1557.099976,1562.199951,1475.730103,4089574
7/7/2021,1566.050049,1570.550049,1544.650024,1564.599976,1477.997192,4797120
7/8/2021,1568,1576,1549,1560.75,1474.360229,3326813
7/9/2021,1556,1569.900024,1551,1562.900024,1476.391235,3436594
7/12/2021,1570.550049,1578,1533.75,1547.849976,1462.174194,4588982
7/13/2021,1556.400024,1556.400024,1536.300049,1544.949951,1459.434814,4456160
7/14/2021,1554,1582.800049,1538.099976,1576.900024,1489.616455,5657716
7/15/2021,1557.900024,1596.849976,1556,1580.800049,1493.300537,10021355
7/16/2021,1573.75,1574.650024,1549.599976,1555.449951,1469.353516,6265593
7/19/2021,1544.699951,1552.900024,1537.550049,1541.699951,1456.364624,5669162
7/20/2021,1538.300049,1557.699951,1538,1550.050049,1464.252563,5069939
7/22/2021,1561.400024,1592.849976,1561.400024,1590.199951,1502.180054,7854575
7/23/2021,1588.550049,1598.5,1585.050049,1590.449951,1502.416138,4179719
7/26/2021,1594.099976,1611.650024,1594.099976,1603.900024,1515.121826,4586710
7/27/2021,1605,1609.300049,1597.900024,1602.550049,1513.846558,5892859
7/28/2021,1605.099976,1607.599976,1585.5,1605.599976,1516.727661,4686788
7/29/2021,1600.099976,1620,1600.099976,1617,1527.496704,4660873
7/30/2021,1610,1623.400024,1606.150024,1610.5,1521.356567,6234257
8/2/2021,1627.449951,1634.75,1619.199951,1631.550049,1541.241455,5553389
8/3/2021,1647,1658.650024,1635.599976,1655.199951,1563.582153,5513668
8/4/2021,1669.099976,1679.900024,1639.050049,1649.25,1557.961548,6740391
8/5/2021,1649.5,1666,1647.050049,1653.550049,1562.023682,5420536
8/6/2021,1657,1660.650024,1644,1650.199951,1558.859131,3754855
8/9/2021,1661,1667.449951,1646.400024,1663.300049,1571.234131,5018477
8/10/2021,1668,1680,1661.050049,1677.25,1584.411743,6846517
8/11/2021,1674.800049,1684,1668,1677.550049,1584.695313,4899639
8/12/2021,1679.150024,1696.5,1674,1689.599976,1596.078125,5659579
8/13/2021,1697,1722.5,1691.300049,1712.199951,1617.427246,5612790
8/16/2021,1707.699951,1719.949951,1690.099976,1704.400024,1610.05896,4564109
8/17/2021,1703.900024,1748.900024,1686.550049,1741.650024,1645.247192,9510390
8/18/2021,1729,1755.5,1727,1733.449951,1637.500977,6686090
8/20/2021,1716.099976,1745,1716.099976,1732.949951,1637.028687,6206972
8/23/2021,1735.75,1753.150024,1732,1738.75,1642.507813,6189051
8/24/2021,1750,1757,1712.699951,1720.849976,1625.598511,7602939
8/25/2021,1718,1746.900024,1718,1735.550049,1639.484863,6153253
8/26/2021,1734,1746,1720,1727.699951,1632.069336,5302248
8/27/2021,1725,1727.699951,1705.199951,1708.800049,1614.215454,6698514
8/30/2021,1703.050049,1718.650024,1690.400024,1698.050049,1604.060303,6559667
8/31/2021,1700.150024,1715,1685.849976,1706.449951,1611.995605,12255438
9/1/2021,1709.5,1709.5,1673.150024,1677.75,1584.884033,7801974
9/2/2021,1677.349976,1694.300049,1662.650024,1689.099976,1595.605835,6830050
9/3/2021,1696.050049,1705.949951,1684.400024,1700.650024,1606.516479,5339139
9/6/2021,1705.150024,1732,1699.349976,1730.400024,1634.619873,4876026
9/7/2021,1730,1734.900024,1704,1706.650024,1612.18457,3520341
9/8/2021,1700.849976,1700.849976,1682.949951,1693.25,1599.526245,4584896
9/9/2021,1685.900024,1694.900024,1682.150024,1691.599976,1597.967407,3331674
9/13/2021,1683,1701.5,1675.199951,1691.900024,1598.250854,4662374
9/14/2021,1695.949951,1695.949951,1678.599976,1686.150024,1592.819214,4945167
9/15/2021,1693.25,1715.099976,1690.199951,1711.449951,1616.71875,4062344
9/16/2021,1715.199951,1719.25,1691.449951,1702.25,1608.028076,3246568
9/17/2021,1697,1718,1684.449951,1691.300049,1597.684204,7454864
9/20/2021,1685,1707.699951,1677.949951,1687.849976,1594.425049,5660743
9/21/2021,1700,1726.75,1684.650024,1718.449951,1623.331299,4672222
9/22/2021,1717,1738.900024,1713.050049,1716.900024,1621.86731,4553892
9/23/2021,1732,1745,1721.099976,1742.550049,1646.097412,3826090
9/24/2021,1758,1788,1752.449951,1763.849976,1666.218262,8280446
9/27/2021,1768.75,1769,1718.099976,1721.150024,1625.881958,5045337
9/28/2021,1710,1710,1675,1687.099976,1593.716431,6557197
9/29/2021,1659.25,1701.400024,1655,1692.25,1598.581543,7792548
9/30/2021,1703,1703,1670.099976,1675.199951,1582.47522,6914031
10/1/2021,1665.099976,1678.949951,1661.25,1665.150024,1572.981445,5733906
10/4/2021,1672.5,1688,1665.400024,1678.75,1585.828613,2947154
10/5/2021,1671,1702.949951,1663,1692.800049,1599.101074,4373310
10/6/2021,1702.099976,1709,1670,1673.550049,1580.916748,4271698
10/7/2021,1687,1704.199951,1676.650024,1691,1597.400757,5476108
10/8/2021,1705.25,1731.5,1698.400024,1723.849976,1628.432373,4738376
10/11/2021,1682,1730,1663.699951,1690.949951,1597.353516,8840633
10/12/2021,1677,1689,1662,1685.150024,1591.874634,7439300
10/13/2021,1695.949951,1713.650024,1680.050049,1709.199951,1614.593262,7104171
10/14/2021,1754,1783.599976,1698.199951,1715.75,1620.780762,19655776
10/18/2021,1740,1799,1740,1792.150024,1692.952026,13438109
10/19/2021,1814,1834.5,1782.300049,1822.150024,1721.291382,10324260
10/20/2021,1829.400024,1848,1794.050049,1802.349976,1702.587402,5876115
10/21/2021,1814,1814,1746.849976,1753.650024,1656.582886,8779629
10/22/2021,1749.900024,1763.199951,1707,1719.800049,1624.606567,7369809
10/25/2021,1722.050049,1729.75,1687.199951,1707.550049,1613.034668,5905209
10/26/2021,1710.050049,1726.599976,1695.900024,1703.699951,1623.660767,5871709
10/27/2021,1709.099976,1734.150024,1701.150024,1728.949951,1647.724609,5090259
10/28/2021,1719.349976,1724.75,1692.050049,1703.900024,1623.85144,5329972
10/29/2021,1699,1712.599976,1661.050049,1667.75,1589.39978,5875091
11/1/2021,1677.5,1707.199951,1676,1700.050049,1620.182373,3636806
11/2/2021,1695,1706.449951,1686.349976,1697.900024,1618.133423,3471772
11/3/2021,1709,1717.449951,1699,1702.5,1622.517212,3530713
11/4/2021,1715,1717,1705,1708.699951,1628.425903,483407
11/8/2021,1730,1741,1703,1737.5,1655.873047,5245903
11/9/2021,1734.75,1750,1726,1742.5,1660.638062,4016134
11/10/2021,1726,1750.949951,1721.949951,1740.150024,1658.398438,4780368
11/11/2021,1732.949951,1739.75,1709,1733.300049,1651.870361,4731349
11/12/2021,1743,1782.849976,1738.050049,1780.199951,1696.566895,5069009
11/15/2021,1782.099976,1800,1775.5,1787.150024,1703.19043,4354074
11/16/2021,1790,1808.949951,1777,1792.300049,1708.098511,6034233
11/17/2021,1792.550049,1802,1780.699951,1787.449951,1703.476196,4732492
11/18/2021,1781.599976,1789.449951,1759,1779.400024,1695.804565,4326924
11/22/2021,1784,1785.400024,1751.150024,1759.400024,1676.744019,6621839
11/23/2021,1735.099976,1747.25,1710,1736.900024,1655.301147,8436160
11/24/2021,1740,1740.5,1688,1696,1616.32251,7333061
11/25/2021,1700,1726.199951,1696.949951,1722.400024,1641.482422,4476260
11/26/2021,1702.550049,1718.349976,1684,1691.650024,1612.177002,4494181
11/29/2021,1691,1712,1669.150024,1696.349976,1616.65625,3942776
11/30/2021,1704.550049,1729.900024,1700.050049,1712.650024,1632.190308,14808963
12/1/2021,1715,1741.900024,1713,1714.900024,1634.334717,5193264
12/2/2021,1715,1750.5,1711.349976,1748.25,1666.11792,5559574
12/3/2021,1771.099976,1786.650024,1732.550049,1735.550049,1654.014526,6754012
12/6/2021,1730,1733.949951,1691.5,1695.300049,1615.65564,3991449
12/7/2021,1701.099976,1724.900024,1694,1711.650024,1631.237427,4202122
12/8/2021,1733,1759.800049,1732.599976,1753.349976,1670.978271,3029169
12/9/2021,1759,1769.400024,1742,1763.449951,1680.603638,2082171
12/10/2021,1760,1763.75,1746,1759.25,1676.601074,1823469
12/13/2021,1767.050049,1771.349976,1738.800049,1744.650024,1662.687012,4040584
12/14/2021,1730.900024,1763,1710.349976,1752.150024,1669.834595,4768144
12/15/2021,1745,1747.949951,1721.199951,1734.199951,1652.727905,3053149
12/16/2021,1762.650024,1777.599976,1758,1771.599976,1688.370972,4481031
12/17/2021,1820,1842,1806.75,1820.849976,1735.307129,18887243
12/20/2021,1801.699951,1829.650024,1787.300049,1798.900024,1714.388428,5773891
12/21/2021,1801,1838,1801,1811.599976,1726.491699,5353584
12/22/2021,1825,1829.150024,1812.349976,1824.699951,1738.976196,4156428
12/23/2021,1831.25,1861.599976,1827,1857.599976,1770.330688,4112933
12/24/2021,1872.949951,1875.75,1854,1863.5,1775.953491,3780347
12/27/2021,1860,1874.5,1845.050049,1866.150024,1778.479004,2647733
12/28/2021,1880.699951,1895.900024,1878.400024,1888,1799.30249,3340933
12/29/2021,1883.5,1893.800049,1876.400024,1885.550049,1796.967529,3236635
12/30/2021,1884.5,1909.800049,1874.349976,1892.849976,1803.924683,4584738
12/31/2021,1890,1898.349976,1871.650024,1887.75,1799.064331,4619420
1/3/2022,1887.75,1914.050049,1887.75,1898.449951,1809.261475,3329616
1/4/2022,1898.449951,1906.650024,1878,1899.150024,1809.928711,3921999
1/5/2022,1900,1902.900024,1840,1844.650024,1757.989014,6995719
1/6/2022,1828,1828,1800,1817.800049,1732.400391,6449205
1/7/2022,1815.449951,1836,1806.800049,1814.300049,1729.064941,4834389
1/10/2022,1815,1869.900024,1813,1850.75,1763.80249,7857560
1/11/2022,1855,1870,1850.150024,1855.599976,1768.424683,5142287
1/12/2022,1868.900024,1889,1860,1877.449951,1789.248169,5362535
1/13/2022,1905,1912.5,1866.349976,1896.800049,1807.689087,14277630
1/14/2022,1882,1933,1881,1929.349976,1838.709961,7688506
1/17/2022,1938.550049,1953.900024,1930.5,1939.5,1848.383179,5262464
1/18/2022,1922.099976,1945,1911.449951,1920.75,1830.513916,3690315
1/19/2022,1916,1916,1862.849976,1867.050049,1779.336792,5747770
1/20/2022,1844,1848,1815.5,1823.699951,1738.023315,5533463
1/21/2022,1795,1808,1776,1785.699951,1701.808472,8252758
1/24/2022,1765,1768.650024,1728,1736.800049,1655.205933,7116712
1/25/2022,1726.599976,1740,1700.5,1722.150024,1641.244019,9137653
1/27/2022,1702,1709.699951,1665,1678.599976,1599.73999,11231734
1/28/2022,1681,1727.550049,1679.5,1686.199951,1606.983032,10998502
1/31/2022,1718,1749.5,1715.349976,1736.199951,1654.634033,8788872
2/1/2022,1766.099976,1780,1734.699951,1772.050049,1688.799927,5119935
2/2/2022,1789,1792.800049,1772,1787.099976,1703.142822,4253717
2/3/2022,1779,1779,1734,1738.550049,1656.873657,3832922
2/4/2022,1732,1753.949951,1710.150024,1741.099976,1659.303833,4700077
2/7/2022,1722.199951,1732,1695.400024,1715,1634.430054,4310209
2/8/2022,1710,1725,1696,1717.300049,1636.621826,6053401
2/9/2022,1735,1743,1725,1737.300049,1655.682373,3867244
2/10/2022,1755.650024,1773.900024,1748.75,1769.599976,1686.464844,4334630
2/11/2022,1740,1745.949951,1713,1721.349976,1640.481689,7551371
2/14/2022,1690,1718.550049,1678.25,1682.199951,1603.170898,7459637
2/15/2022,1699,1746.75,1690.449951,1738.25,1656.587769,4669915
2/16/2022,1738.25,1755.449951,1726.849976,1733.300049,1651.870361,5350642
2/17/2022,1744,1749,1720.300049,1724.800049,1643.769531,3937950
2/18/2022,1710,1722.5,1703.5,1706.949951,1626.758179,5602215
2/21/2022,1701,1737.300049,1691.5,1730.699951,1649.392456,5120890
2/22/2022,1699.900024,1751,1691.050049,1734.349976,1652.870972,8878515
2/23/2022,1750,1758.25,1733.400024,1742.849976,1660.97168,5478811
2/24/2022,1690.099976,1714.949951,1670.5,1678.150024,1599.311279,13592379
2/25/2022,1715,1728.150024,1677,1694.599976,1614.988403,9737281
2/28/2022,1682.199951,1728.050049,1665,1715.599976,1635.001831,15076542
3/2/2022,1710,1714.400024,1691,1702.800049,1622.803223,6771489
3/3/2022,1720.199951,1733.900024,1705.550049,1720.849976,1640.005127,7344147
3/4/2022,1695.25,1736,1681,1723.300049,1642.34021,9074499
3/7/2022,1697,1751,1696,1739.849976,1658.112427,9742588
3/8/2022,1718.449951,1800,1718.449951,1778.199951,1694.660767,10984500
3/9/2022,1791,1831.599976,1791,1813.349976,1728.159424,10193515
3/10/2022,1844.75,1844.75,1810.199951,1825.900024,1740.119995,6547182
3/11/2022,1814,1831.400024,1811,1822,1736.403198,4758657
3/14/2022,1831.550049,1895,1831.550049,1890.699951,1801.875488,10289724
3/15/2022,1888.349976,1888.349976,1830,1839.300049,1752.890503,7140443
3/16/2022,1865,1893.949951,1849,1889.400024,1800.636719,5233979
3/17/2022,1923.300049,1923.300049,1833.050049,1854.599976,1767.47168,17731459
3/21/2022,1861,1886.900024,1841.099976,1853.050049,1765.994507,8362085
3/22/2022,1850,1890,1839,1887.400024,1798.730713,5709382
3/23/2022,1897,1900,1857,1872.400024,1784.435425,6192824
3/24/2022,1856.150024,1894.599976,1856.150024,1886.699951,1798.063599,3784303
3/25/2022,1892,1894,1858,1876.550049,1788.390503,3438588
3/28/2022,1866,1880.900024,1852.650024,1873.900024,1785.86499,4008555
3/29/2022,1873.900024,1889.400024,1860.550049,1886,1797.396606,3917785
3/30/2022,1910,1919,1895,1903.949951,1814.503174,7795839
3/31/2022,1900,1913,1894.199951,1906.849976,1817.266968,5399145
4/1/2022,1886.849976,1910.300049,1878.300049,1903.550049,1814.121948,6171518
4/4/2022,1889.75,1893,1873,1882.949951,1794.489746,7364074
4/5/2022,1883.800049,1889.599976,1857.150024,1861.099976,1773.666382,5472024
4/6/2022,1855,1857.5,1822.150024,1828.849976,1742.931396,5407453
4/7/2022,1821.050049,1828.150024,1807.550049,1811,1725.920044,5797544
4/8/2022,1823,1838,1808,1814.599976,1729.35083,5131446
4/11/2022,1814,1814,1762.550049,1766.550049,1683.558228,8248407
4/12/2022,1757.5,1757.5,1727.75,1742.449951,1660.590332,6456184
4/13/2022,1754.949951,1757.5,1732,1748.550049,1666.403931,6257693
4/18/2022,1605.5,1650,1590,1621.400024,1545.227173,30523965
4/19/2022,1636.650024,1636.650024,1550,1562,1488.61792,17044923
4/20/2022,1575,1596.300049,1563,1587.699951,1513.110474,10678747
4/21/2022,1595,1627.199951,1589.25,1618.800049,1542.749512,7766514
4/22/2022,1604.349976,1610.699951,1582.400024,1585.449951,1510.966064,8134245
4/25/2022,1572.800049,1572.800049,1554.099976,1561.099976,1487.760132,7000570
4/26/2022,1577.199951,1592,1566.550049,1581,1506.72522,5345435
4/27/2022,1572.75,1572.75,1550.349976,1552.800049,1479.850098,8819356
4/28/2022,1570,1601.800049,1557.449951,1582.599976,1508.25,9245177
4/29/2022,1590,1597.300049,1560.800049,1567.550049,1493.907104,9831395
5/2/2022,1550.900024,1552.75,1531,1541,1468.60437,7072627
5/4/2022,1547.25,1570,1530.150024,1535.550049,1463.410522,6220959
5/5/2022,1560.050049,1589.400024,1557.449951,1585.150024,1510.68042,6144870
5/6/2022,1550,1561.849976,1535.050049,1542.849976,1470.367554,6171472
5/9/2022,1540,1586.800049,1522.150024,1570.349976,1496.575562,6832202
5/10/2022,1558,1569.150024,1546.050049,1553,1480.040771,6212545
5/11/2022,1549.949951,1549.949951,1511.599976,1526.75,1455.023926,7846080
5/12/2022,1514,1527.5,1504.300049,1508.800049,1437.917236,7034979
5/13/2022,1519.300049,1529.25,1498.099976,1504.400024,1433.723999,6723761
5/16/2022,1510,1511.849976,1478.650024,1489.099976,1419.1427,6145331
5/17/2022,1494.900024,1525,1480.900024,1518.449951,1447.113892,6516378
5/18/2022,1522,1549.699951,1505.300049,1509.199951,1438.298462,6594126
5/19/2022,1481,1484.699951,1417.650024,1427.150024,1360.103149,16561140
5/20/2022,1453,1466.75,1446.699951,1455.150024,1386.78772,10488908
5/23/2022,1455.099976,1488,1450.050049,1468.400024,1399.415161,5887569
5/24/2022,1468.599976,1469.550049,1435.25,1441,1373.302368,5693167
5/25/2022,1435,1442.5,1399.25,1410.449951,1344.1875,9630092
5/26/2022,1418,1430,1407.050049,1423.949951,1357.053345,13040065
5/27/2022,1443.949951,1467,1437.400024,1461.349976,1392.696289,8284860
5/30/2022,1487,1530,1485,1526.800049,1455.071533,10904213
5/31/2022,1510.699951,1518,1488.150024,1503.599976,1448.137207,16033857
6/1/2022,1513,1514.75,1472.099976,1478.550049,1424.01123,8738508
6/2/2022,1484,1513.849976,1475.599976,1508,1452.374878,7205840
6/3/2022,1524.900024,1555,1518,1521.699951,1465.569458,9395707
6/6/2022,1516,1536.599976,1493,1530.050049,1473.611572,6624883
6/7/2022,1519.849976,1519.849976,1502.599976,1506.699951,1451.122803,4904592
6/8/2022,1520.199951,1520.199951,1492,1500,1444.669922,4697608
6/9/2022,1485,1516.949951,1481.5,1515,1459.116699,4361061
6/10/2022,1486.099976,1493.949951,1473.599976,1476.800049,1422.325806,6516436
6/13/2022,1443.599976,1443.599976,1411.699951,1424.5,1371.954956,6987685
6/14/2022,1410,1448.900024,1403.150024,1440.550049,1387.412842,6090247
6/15/2022,1440.199951,1446.400024,1418.849976,1422.199951,1369.739624,4651958
6/16/2022,1438,1443.75,1392,1397.199951,1345.661865,6641772
6/17/2022,1391.050049,1396.949951,1367.150024,1387.300049,1336.127075,9692047
6/20/2022,1390.050049,1422.349976,1382,1414.150024,1361.986694,4595194
6/21/2022,1424,1456,1422.75,1449.900024,1396.418091,6270787
6/22/2022,1436.050049,1459.599976,1435,1437.25,1384.234497,6253366
6/23/2022,1439.800049,1458,1433,1452.449951,1398.873779,6254281
6/24/2022,1458,1467.5,1428.900024,1441.099976,1387.942627,6114340
6/27/2022,1468.050049,1484,1465.150024,1474.599976,1420.206909,4511097
6/28/2022,1469,1488.25,1453,1480.150024,1425.552246,4412178
6/29/2022,1464.699951,1477,1457,1463.25,1409.275513,5060038
6/30/2022,1465.050049,1482,1455,1461.900024,1407.975342,9165177
7/1/2022,1454,1485,1442.349976,1479.400024,1424.829834,4651635
7/4/2022,1480.25,1492.25,1462,1488,1433.112549,4800224
7/5/2022,1498.800049,1509.949951,1472,1475.949951,1421.506958,7379669
7/6/2022,1482.199951,1500,1470,1491.650024,1436.62793,5209162
7/7/2022,1503.050049,1513.949951,1495.699951,1498.699951,1443.417847,3323472
7/8/2022,1515,1516.949951,1499.949951,1514.449951,1458.586914,3652582
7/11/2022,1495,1499.900024,1466.400024,1473.150024,1418.810425,4702638
7/12/2022,1461.800049,1468.599976,1436,1438.599976,1385.53479,4710356
7/13/2022,1450,1460,1438.599976,1444.449951,1391.168945,5264025
7/14/2022,1451,1452.949951,1414,1428.849976,1376.144409,6157606
7/15/2022,1446,1446,1410.650024,1430.349976,1377.589233,5620018
7/18/2022,1450,1493.599976,1448.050049,1489.900024,1434.942627,5835171
7/19/2022,1471.550049,1486.849976,1470.099976,1484.150024,1429.404541,3418540
7/20/2022,1501.25,1525.800049,1500,1515.300049,1459.405518,5079392
7/21/2022,1517,1535.449951,1503.099976,1532.900024,1476.356445,5008061
7/22/2022,1534,1540,1492.150024,1506.300049,1450.737671,7020642
7/25/2022,1480.099976,1517.150024,1480.099976,1503.599976,1448.137207,7859626
7/26/2022,1496.650024,1496.650024,1445,1451.150024,1397.621826,7268273
7/27/2022,1451,1473,1445,1471.050049,1416.787842,4517285
7/28/2022,1496.400024,1524.449951,1489.849976,1517.400024,1461.428101,6636841
7/29/2022,1532.800049,1555.699951,1528,1549.699951,1492.536621,7009465
8/1/2022,1564,1564,1537.900024,1551.050049,1493.836914,2983249
8/2/2022,1546.550049,1547,1528.349976,1543.599976,1486.661621,4374635
8/3/2022,1549,1570,1539.900024,1566.099976,1508.331787,6011955
8/4/2022,1587.5,1603.849976,1574.949951,1599.900024,1540.88501,7402209
8/5/2022,1608.400024,1625.699951,1602.300049,1616.650024,1557.01709,5361971
8/8/2022,1617,1622,1596,1619.400024,1559.665649,3763409
8/10/2022,1621.199951,1621.199951,1588.099976,1602.449951,1543.340942,4423829
8/11/2022,1630,1631.349976,1616,1619.949951,1560.195313,3462090
8/12/2022,1613.300049,1614,1590.150024,1594.099976,1535.29895,3562286
8/16/2022,1609,1609,1591.099976,1596.449951,1537.562134,3004430
8/17/2022,1596.449951,1612,1585,1606.25,1547.000732,4067324
8/18/2022,1594.099976,1598.199951,1574,1582.949951,1524.560059,4635706
8/19/2022,1585.300049,1604.900024,1585.099976,1597.099976,1538.188232,4739884
8/22/2022,1586,1599,1574,1575.650024,1517.529541,3950555
8/23/2022,1548,1554.5,1533,1542.400024,1485.505859,5551574
8/24/2022,1535,1546,1531,1537.5,1480.786621,2888426
8/25/2022,1548,1548.699951,1513.75,1518.150024,1462.150513,4331088
8/26/2022,1535.150024,1544.949951,1517.449951,1521.550049,1465.425049,3079136
8/29/2022,1468.550049,1468.550049,1450,1461.75,1407.830933,8079050
8/30/2022,1473.099976,1496.099976,1466,1492.949951,1437.880005,6725875
9/1/2022,1460.050049,1468.099976,1451.050049,1464.199951,1410.19043,8140604
9/2/2022,1478,1478,1448,1453,1399.403687,5175653
9/5/2022,1451,1467,1446.349976,1461.300049,1407.397583,3669352
9/6/2022,1461.300049,1470,1445.449951,1455.099976,1401.426147,3428442
9/7/2022,1440,1465.75,1438.050049,1457.650024,1403.882202,3600574
9/8/2022,1475,1481.099976,1463.599976,1475.900024,1421.458984,4061475
9/9/2022,1488,1520,1480,1511.650024,1455.890259,4816910
9/12/2022,1525.800049,1545.900024,1521.150024,1536.199951,1479.534668,5494819
9/13/2022,1551.900024,1553,1541.300049,1544.949951,1487.961914,4947158
9/14/2022,1497,1498.949951,1472,1475.400024,1420.977295,14332197
9/15/2022,1475,1475.199951,1429.050049,1432.800049,1379.948853,12784100
9/16/2022,1425,1425,1368.349976,1377.050049,1326.255249,20464045
9/19/2022,1392,1406,1380.599976,1390.300049,1339.016479,6595241
9/20/2022,1407.949951,1413.550049,1385.099976,1388.550049,1337.330933,7219797
9/21/2022,1379.900024,1388.800049,1368.400024,1377.25,1326.447876,7917054
9/22/2022,1366.349976,1383.949951,1360,1367.949951,1317.490845,9168498
9/23/2022,1367.5,1394.800049,1362,1365.449951,1315.083008,10426200
9/26/2022,1360,1399.449951,1355,1380.25,1329.337158,9414587
9/27/2022,1393.449951,1406.5,1378,1393.550049,1342.146484,8561254
9/28/2022,1379,1405.849976,1377,1394.699951,1343.254028,7022098
9/29/2022,1404.900024,1409.849976,1393,1398.650024,1347.058472,6119965
9/30/2022,1388.949951,1419.300049,1376,1413.449951,1361.312378,8120130
10/3/2022,1412,1412,1386,1393.75,1342.339233,4943169
10/4/2022,1419.699951,1432.25,1414,1429.400024,1376.674194,6631341
10/6/2022,1445,1459.800049,1444.099976,1455.150024,1401.474365,6180672
10/7/2022,1446.349976,1457.849976,1440.150024,1451.199951,1397.670044,3994466
10/10/2022,1426.349976,1465,1426.349976,1462.650024,1408.697632,5274677
10/11/2022,1462.650024,1479.650024,1420.099976,1423.800049,1371.280762,12824774
10/12/2022,1437,1441.099976,1413.550049,1428.699951,1376,5481467
10/13/2022,1431,1437.949951,1415,1419.900024,1367.524658,4821514
10/14/2022,1485,1494,1467.25,1474.25,1419.869751,14990688
10/17/2022,1476.900024,1495,1475.5,1489.949951,1434.990479,4286396
10/18/2022,1510,1510.949951,1497.25,1503.699951,1448.233398,4692004
10/19/2022,1504,1504.949951,1481.300049,1485.449951,1430.656616,3553171
10/20/2022,1475,1504,1474.199951,1500.900024,1445.536743,4583939
10/21/2022,1500.300049,1506,1491.349976,1500.5,1445.151489,3594485
10/24/2022,1518.5,1521.800049,1511,1517.849976,1461.861572,982837
10/25/2022,1528.099976,1532.900024,1521.050049,1526.300049,1469.999878,3914341
10/27/2022,1530.800049,1534.900024,1512.5,1523.949951,1483.776733,6760137
10/28/2022,1526,1527.949951,1507,1513.25,1473.358887,3053981
10/31/2022,1530.25,1546.400024,1530.25,1537.650024,1497.115723,4542336
11/1/2022,1553.050049,1575,1547.099976,1573,1531.533691,4542692
11/2/2022,1572,1572.75,1545,1553.300049,1512.353149,2938906
11/3/2022,1538.75,1543.900024,1521.650024,1530.75,1490.397583,3174027
11/4/2022,1520.449951,1520.449951,1501.150024,1514,1474.088989,4509682
11/7/2022,1521.400024,1527.900024,1491.099976,1507.449951,1467.711792,4898592
11/9/2022,1529,1529,1501.099976,1511.199951,1471.362915,3334755
11/10/2022,1485,1512,1485,1501.949951,1462.356689,3435763
11/11/2022,1546.650024,1573.5,1546.650024,1570.099976,1528.710205,7214098
11/14/2022,1575.150024,1591.400024,1568.449951,1585.300049,1543.509644,4908813
11/15/2022,1577.849976,1597.849976,1572.75,1594,1551.980225,3497614
11/16/2022,1597.150024,1609,1593.5,1602.800049,1560.548218,4497697
11/17/2022,1597.199951,1602.800049,1582.949951,1587.400024,1545.554077,3469515
